maternal_health_delivery_services,facility_type_display,management,emergency_transport,skilled_birth_attendant,phcn_electricity,c_section_yn,child_health_measles_immun_calc,improved_water_supply,improved_sanitation,vaccines_fridge_freezer,antenatal_care_yn,family_planning_yn,malaria_treatment_artemisinin,num_chews_fulltime,num_nurses_fulltime,num_nursemidwives_fulltime,num_doctors_fulltime,latitude,longitude
TRUE,General Hospital,private,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,2,5.53959586,7.49686669
TRUE,Primary Health Centre (PHC),public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,0,0,8.66856327,8.47736046
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,15,0,0,1,4.9478,6.7765
TRUE,Basic Health Centre / Primary Health Clinic,private,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,1,1,2,11.82585736,13.12707515
TRUE,Basic Health Centre / Primary Health Clinic,private,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,5,5,2,11.84087558,13.07197606
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,0,2,0,11.72454848,11.08675282
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,1,0,5.65537421,7.31516386
TRUE,Basic Health Centre / Primary Health Clinic,public,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,6.69449674,2.97019935
TRUE,Basic Health Centre / Primary Health Clinic,private,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,1,0,1,7.95284649,5.23733433
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,4,1,4.61056164,7.40513286
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,1,0,0,7.92651402,5.17480214
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,4,1,2,4.63630315,7.4092865
TRUE,Basic Health Centre / Primary Health Clinic,private,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,1,1,1,11.69915765,11.09225221
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,0,0,7.94703456,5.24294366
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,2,0,0,0,9.47550352,11.98332012
FALSE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,9.45282442,12.03588301
TRUE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,0,0,13.3472612,6.54162562
FALSE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,9.52912344,12.00909437
FALSE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,9.50208283,11.98646143
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,0,1,0,9.4866992,12.01731091
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,3,1,2,4.87108302,6.92889096
FALSE,Primary Health Centre (PHC),public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4,0,0,0,7.94155585,5.25675158
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,2,0,11.63886877,3.61668785
FALSE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,11.43347811,4.37854457
FALSE,Specialist Hospital,private,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,8,0,1,5.12619172,7.35503712
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,0,0,7.91228585,5.25043269
TRUE,General Hospital,public,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0,9,4,2,7.95496788,5.22889373
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,2,1,4.82142932,6.95578141
FALSE,Specialist Hospital,private,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,15,0,4,4.80112266,6.97538428
TRUE,Primary Health Centre (PHC),faith_based,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,7.037852252,9.284817675
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,2,0,5.800288333,7.034468333
TRUE,Primary Health Centre (PHC),private,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0,6,2,1,5.90382508,7.884175
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,0,0,9.0918,9.2611
FALSE,Specialist Hospital,private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0,13,0,12,5.479952457,7.034478568
TRUE,Health Post,public,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,0,0,5.92296122,7.8779668
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,5.9347226,7.82063277
TRUE,Basic Health Centre / Primary Health Clinic,private,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,8,1,5.78842917,7.03487232
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,1,4,0,5.9111326,7.88283858
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,2,1,5.7935,7.0351
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,2,0,11.4880707,4.10270959
FALSE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,8.44713267,4.74642501
TRUE,Primary Health Centre (PHC),private,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,0,0,0,10.5267725,13.32740645
TRUE,Dispensary,private,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,0,0,0,10.5774728,13.33688067
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,0,5,0,11.56360164,4.12069897
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,4,0,11.52538472,4.25882305
TRUE,General Hospital,public,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,6,1,12,11.41350338,4.23751517
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,4,1,3,0,5.487664283,7.005584201
FALSE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,8.47037796,4.71834575
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,1,1,7.37191191,3.94777795
,Information not available / Don't know,dk,FALSE,,FALSE,,,FALSE,FALSE,,,,,,,,,5.66158753,7.23576253
,Information not available / Don't know,dk,FALSE,,FALSE,,,FALSE,FALSE,,,,,,,,,5.71424556,7.3156916
TRUE,Primary Health Centre (PHC),private,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,4,5,1,7.36650963,3.9544373
TRUE,Primary Health Centre (PHC),private,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,3,4,1,7.36383537,3.94693681
TRUE,General Hospital,private,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,4,6,2,7.35913155,3.93252499
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,2,0,7.22637345,4.02587479
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,0,4,0,5.482544527,7.000788951
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,0,1,0,8.49467943,4.55685872
FALSE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,2,0,1,6.7826,7.433
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,7.20836856,9.01081286
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,0,0,0,7.22756088,9.00648936
TRUE,Basic Health Centre / Primary Health Clinic,public,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,1,3,7.10811742,8.95055736
TRUE,Primary Health Centre (PHC),public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,0,0,0,10.5441,11.6214
TRUE,Dispensary,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,8.79252815,5.209591
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,8.83303395,5.27615274
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,10,13,5,9.06165085,4.95954777
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,2,0,9.0669599,4.95586145
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0,0,0,8.88452427,8.42047723
,Primary Health Centre (PHC),dk,FALSE,,FALSE,,,FALSE,FALSE,,,,,,,,,5.71065228,7.31414208
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,0,4,0,8.96344255,7.13814074
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,0,4,0,9.06581864,6.99327546
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,7.032312764,9.179225559
TRUE,Basic Health Centre / Primary Health Clinic,private,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,4,4,1,6.49033838,7.51580776
FALSE,Health Post,public,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,1,1,0,12.66676447,13.61804815
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,0,0,0,12.30465845,13.41902813
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,0,0,1,7.37356859,3.96651918
TRUE,Specialist Hospital,private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,,7,7.6360784,5.21759723
FALSE,Basic Health Centre / Primary Health Clinic,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,8.09505953,4.54117906
TRUE,Basic Health Centre / Primary Health Clinic,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,0,2,0,8.08578906,4.5972923
TRUE,Basic Health Centre / Primary Health Clinic,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,0,8.24774161,4.58620768
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,4,0,0,0,8.22854419,4.61820487
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,20,2,15,3,5.1148,7.3735
TRUE,Primary Health Centre (PHC),public,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0,0,0,10.2621755,11.1141422
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,1,1,9.94026425,11.32696796
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,0,1,2,5.1414,6.707
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,0,2,1,5.2697,6.7381
TRUE,Basic Health Centre / Primary Health Clinic,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,0,1,0,8.25558934,4.65470673
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,1,6.81797454,3.19162037
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,2,0,6.82545568,3.19060954
TRUE,Specialist Hospital,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,5,6,5.03400493,7.9366632
TRUE,Primary Health Centre (PHC),public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0,9.95699655,11.3440095
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,4,3,2,8.17917805,4.7359787
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,8.89347025,7.65883824
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,0,4,2,6.47991312,7.5195601
FALSE,Specialist Hospital,public,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,,0,,6.46508621,7.52774553
FALSE,Specialist Hospital,private,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8,0,1,6.47709605,7.49039279
FALSE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,9.61060403,6.51811742
TRUE,Basic Health Centre / Primary Health Clinic,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,1,1,1,9.05379277,7.61009094
FALSE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,3,0,1,6.48542229,7.51452338
TRUE,Primary Health Centre (PHC),public,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,9.93520396,11.29264972
FALSE,Specialist Hospital,public,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,1,0,5,6.48551046,7.49529343
TRUE,Primary Health Centre (PHC),private,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,1,6.48330412,7.51243111
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,9.17121663,7.6807114
TRUE,Primary Health Centre (PHC),public,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,9.91088938,11.26290961
TRUE,Primary Health Centre (PHC),public,TRUE,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,9.82407855,11.37767088
TRUE,Primary Health Centre (PHC),private,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,6,2,1,7.46114996,7.96937952
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,0,0,7.44622809,7.98408927
TRUE,Primary Health Centre (PHC),private,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,4,2,9.02649602,7.60397449
TRUE,General Hospital,public,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,,,5,9.02627456,7.61187261
TRUE,Basic Health Centre / Primary Health Clinic,private,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,1,1,8.99148484,7.67572248
TRUE,Primary Health Centre (PHC),private,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,0,1,0,9.00629667,7.66979674
TRUE,Primary Health Centre (PHC),private,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,1,0,2,9.01361636,7.62102416
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5,0,1,0,9.00567547,7.67026027
TRUE,General Hospital,private,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,4,3,3,7.79476657,6.7378107
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,0,0,7.81911573,6.74477724
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,2,0,7.82221991,6.74713416
TRUE,Specialist Hospital,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,6,6,2,7.80405171,6.69402804
TRUE,Health Post,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,2,4,1,7.79116649,6.72708158
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,8,0,10,2,7.80292078,6.73079953
TRUE,General Hospital,public,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,9,2,3,8.84996557,5.40897731
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,8.86944317,5.2124272
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,2,0,1,8.83652287,4.9907544
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,8.86040247,5.0021166
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,8.90731445,4.9863629
TRUE,Specialist Hospital,public,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,,,5.51752283,5.7339174
FALSE,Dispensary,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,9.06767333,4.95595738
TRUE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,1,1,1,7.7696212,4.56870232
TRUE,Dispensary,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,8.92933917,5.39615687
FALSE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,1,8.132542833,4.237295263
FALSE,Health Post,public,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,11.82025186,7.95067245
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2,9,3,6.50571648,3.35482862
FALSE,Dispensary,public,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,,0,11.82573075,7.93395597
FALSE,Dispensary,public,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,11.84308497,7.95908012
FALSE,Dispensary,private,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0,2,7.59915365,5.48376599
FALSE,Health Post,private,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,6,0,1,11.91186274,7.93255452
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,9.01677096,7.69116929
TRUE,Specialist Hospital,private,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,5,4,2,7.60031153,5.22245128
TRUE,Specialist Hospital,private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,3,1,1,7.58729871,5.21842685
TRUE,Information not available / Don't know,private,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,2,1,8.146468224,4.231633329
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,0,0,5.7341,7.9271
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,1,1,0,5.6879,8.0659
,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,0,0,0,0,5.4997,8.1602
TRUE,Basic Health Centre / Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,5.5065,8.1086
FALSE,Basic Health Centre / Primary Health Clinic,private,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,3,8.141397773,4.247169083
TRUE,Specialist Hospital,private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,3,1,7.60817476,5.20497738
FALSE,Information not available / Don't know,private,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,6.43012834,7.49370433
TRUE,Primary Health Centre (PHC),public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,0,0,5.4103,8.0663
TRUE,Primary Health Centre (PHC),public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,5.5568,8.1119
